VID,NAME,long,lat
0505000100462000,Siribarkoti,77.9965,30.71824
0505000100460800,Maghgaon,77.92663,30.72298
0505000100460900,Mendal,77.90175,30.7244
0505000100462600,Jogyo,77.94618,30.69982
0505000100464000,Kolaha,77.95821,30.65276
0505000100464400,Sahiya,78.00729,30.65453
0505000100476700,Dilau,77.81462,30.64255
0505000100473100,Binau,77.88819,30.6319
0505000100473200,Uprauli,77.8981,30.62834
0505000100468700,Makhti,77.9204,30.62464
0505000100474000,Nevi,77.88217,30.60961
0505000100474100,Khatasa,77.89622,30.61185
0505000100454600,Sunir,77.91067,30.8498
0505000100454700,Sarni,77.92401,30.85092
0505000100455900,Dungri,77.85754,30.83499
0505000100454500,Ristur,77.89792,30.84358
0505000100456000,Bhandroli,77.84002,30.83653
0505000100456100,Silaura,77.828,30.84595
0505000100455200,Sainj,77.89424,30.83042
0505000100452900,Hartal,77.77376,30.8315
0505000100455800,Amarad Jhabrad,77.87386,30.82162
0505000100456700,Pingur,77.79434,30.82213
0505000100456300,Dimich,77.81097,30.82381
0505000100456600,Thartha,77.78382,30.8139
0505000100456500,Kaba Sera,77.77452,30.81996
0505000100456400,Penuwa,77.82994,30.81633
0505000100455700,Kharaura,77.87747,30.80761
0505000100457100,Kandoi,77.75914,30.80846
0505000100456800,Kunwa,77.80134,30.80915
0505000100458000,Koti,77.83971,30.79627
0505000100455600,Raitad,77.86641,30.79354
0505000100457000,Punig,77.778,30.79715
0505000100457200,Baigi,77.74974,30.79381
0505000100457900,Hartar Santar,77.81136,30.79108
0505000100457300,Bagari,77.77502,30.78378
0505000100457400,Bulad,77.74942,30.77732
0505000100457800,Rajroo,77.80241,30.78207
0505000100464800,Nada,78.04511,30.76399
0505000100458100,Mangtar,77.84821,30.7762
0505000100458200,Masak,77.81452,30.77259
0505000100464900,Lawari,78.05721,30.74559
0505000100458400,Tuna,77.83791,30.7672
0505000100457600,Baela,77.73903,30.75751
0505000100457500,Undawa,77.77697,30.75802
0505000100458300,Luhari,77.81293,30.75458
0505000100458500,Jadi,77.84299,30.74284
0505000100461800,Kharsi,77.96492,30.73565
0505000100465100,Dhhultar,78.03563,30.73877
0505000100457700,Asoi,77.72061,30.74331
0505000100461700,Khatuwa,77.9364,30.73828
0505000100465600,Lakha Mandal,78.07212,30.73355
0505000100465000,Bhatar Chhautar,78.04436,30.73653
0505000100460700,Baniyana,77.90421,30.73924
0505000100465500,Dhaura Pudia,78.0572,30.73122
0505000100465200,Kondoi Bondar,78.01963,30.72953
0505000100461900,Punaha Pokhari,77.99111,30.73078
0505000100465400,Maurhi,78.04084,30.72719
0505000100465700,Guthar,78.07186,30.71766
0505000100460600,Kandar,77.8684,30.73634
0505000100458700,Jagkan,77.77027,30.72861
0505000100465800,Bhegar,78.03737,30.70866
0505000100465300,Kandi Chamagata,78.0271,30.72191
0505000100458600,Buraila,77.80537,30.73718
0505000100461100,Indroli,77.87524,30.72894
0505000100461000,Sawara,77.88257,30.72339
0505000100462100,Rangyo,78.0131,30.71182
0505000100462500,Kandidhar,77.96587,30.71151
0505000100465900,Mivtha,78.06441,30.70217
0505000100462300,Virpa,77.98299,30.71253
0505000100461300,Mohana,77.88977,30.70676
0505000100461600,Samog,77.91978,30.71232
0505000100458900,Sijla,77.8204,30.72204
0505000100461500,Kurar Khanarsichaee,77.90116,30.71536
0505000100461400,Sujau,77.88954,30.71583
0505000100462700,Thanta,77.92416,30.69644
0505000100462200,Bijanu,77.98901,30.70691
0505000100459200,Haja,77.82625,30.70718
0505000100463400,Dawala,77.98057,30.69313
0505000100462400,Chunauti,77.97719,30.70509
0505000100458800,Bhugar,77.80633,30.71482
0505000100466000,Kunna,78.05284,30.68743
0505000100463500,Jashta,78.01185,30.68765
0505000100459000,Bhatiyana,77.77222,30.70863
0505000100463700,Khabao,77.99103,30.67546
0505000100459300,Danduwa,77.81448,30.68844
0505000100459500,Sunoda,77.7712,30.69905
0505000100459400,Kitrauli,77.79464,30.69734
0505000100463300,Shirwa,77.93706,30.67682
0505000100466300,Astad,77.83898,30.68515
0505000100463800,Mahpavata,77.95246,30.66989
0505000100466400,Hoda,77.84863,30.68386
0505000100463000,Buraswa,77.91112,30.67819
0505000100464300,Rampur Sarana,78.02991,30.65796
0505000100459800,Matar,77.80034,30.6868
0505000100466500,Mangrauli,77.85997,30.67811
0505000100459700,Bhoopau,77.78699,30.69186
0505000100463100,Mahrawna,77.92244,30.67131
0505000100459600,Kota,77.76667,30.68896
0505000100464200,Silamu,78.00093,30.66546
0505000100466200,Kothi,77.82759,30.68058
0505000100464100,Kotuk,77.98388,30.66286
0505000100466600,Dakrena,77.84239,30.67283
0505000100460100,Gawaila,77.78626,30.68382
0505000100462900,Rawana,77.89938,30.66453
0505000100463900,Vaimoo,77.93055,30.66177
0505000100466800,Thana,77.86724,30.6634
0505000100460200,Maghgaon,77.76371,30.67907
0505000100466700,Kwarana,77.84863,30.66432
0505000100468000,Chorkunawa,77.91288,30.65602
0505000100459900,Daudha,77.8132,30.67513
0505000100475900,Hajta,77.82714,30.6646
0505000100464500,Bisau,77.98548,30.65315
0505000100460000,Gamari,77.79438,30.67665
0505000100460300,Mailoth,77.77387,30.67285
0505000100460400,Dunawa,77.78896,30.66748
0505000100466900,Tugara,77.87984,30.65599
0505000100468100,Hayotagari,77.92212,30.64747
0505000100467300,Birmaw,77.88569,30.65151
0505000100464700,Derio,77.9931,30.64133
0505000100467900,Chhatau,77.89786,30.64685
0505000100464600,Dhananta,77.97825,30.64187
0505000100467000,Koruwa,77.85472,30.65046
0505000100476000,Naraya,77.8369,30.65221
0505000100468300,Simbhau,77.92613,30.64174
0505000100469500,Budaula,78.00615,30.6344
0505000100473000,Banto,77.88784,30.64078
0505000100475800,Jamuwa,77.80304,30.65002
0505000100468400,Kaitari,77.93809,30.6418
0505000100476100,Khamrauli Chiyan,77.82758,30.65508
0505000100467200,Bisoi,77.86616,30.64395
0505000100469100,Matiyawa,77.95937,30.63076
0505000100468500,Ghighau,77.93535,30.63349
0505000100468200,Kwawa,77.90481,30.63731
0505000100467400,Rikhar,77.87635,30.63994
0505000100469200,Dohajhusau,77.98204,30.62912
0505000100476200,Bohaa,77.83139,30.64412
0505000100469400,Chhau,78.00288,30.62086
0505000100468600,Namou,77.91296,30.63051
0505000100467100,Koti,77.85296,30.63718
0505000100467600,Sainsa,77.86055,30.63261
0505000100467500,Tikri Khera,77.8717,30.63466
0505000100467800,Nithala,77.87694,30.63105
0505000100476800,Tipau,77.82254,30.63594
0505000100468800,Ratar,77.92918,30.62011
0505000100469300,Kaknoi,77.98237,30.61744
0505000100469000,Dagura,77.94654,30.62267
0505000100476500,Timara,77.79938,30.63808
0505000100469600,Marloh Khokra,77.95783,30.61521
0505000100467700,Sainda,77.86536,30.62492
0505000100476600,Ara,77.81217,30.63777
0505000100476300,Salja,77.84118,30.63237
0505000100473300,Rani,77.88319,30.62684
0505000100477300,Malhau,77.83833,30.62384
0505000100474500,Damta,77.91526,30.60413
0505000100470400,Asta,77.99215,30.59331
0505000200487400,Prithvipur Jungle,77.82169,30.45803
0505000200493500,Narh,77.9291,30.44807
,Choharpur Range,77.8598,30.48365
,Langha Range,78.01552,30.4474
0505000300504900,Kiwara,78.2171,30.43439
0505000100468900,Kuna,77.9416,30.61942
0505000100473500,Boti,77.90089,30.62221
0505000100473600,Thatyo,77.91001,30.621
0505000100473400,Udapalta,77.87906,30.61807
0505000100477200,Chandau,77.82453,30.62914
0505000100476400,Kothatarli,77.85344,30.618
0505000100476900,Supau,77.81472,30.63038
0505000100470900,Sighor,77.94516,30.58152
0505000100471600,Kandoi,77.9936,30.58205
0505000100471500,Kyari,78.00511,30.57899
0505000100475700,Gothan Joshi,77.91728,30.58478
0505000100474900,Badanu,77.89762,30.59061
0505000100471000,Badhau,77.95827,30.58351
0505000100469900,Bajau,77.93259,30.61239
0505000100469700,Sawai,77.94366,30.60886
0505000100473800,Pata,77.90417,30.61703
0505000100477000,Keshau,77.7998,30.63117
0505000100470100,Latau,77.96521,30.6061
0505000100473900,Kurauli,77.89606,30.61598
0505000100474300,Ichhala,77.91554,30.61361
0505000100477400,Sainj,77.82664,30.62387
0505000100477100,Khoi,77.80049,30.62418
0505000100474200,Jusau Bhakrau,77.90461,30.6119
0505000100474400,Bamrar,77.9194,30.60926
0505000100475300,Masrad,77.92879,30.60271
0505000100477500,Khairaya,77.8336,30.61367
0505000100477600,Umrau,77.81396,30.61166
0505000100475000,Datanu,77.89922,30.58496
0505000100471700,Dwina,77.99024,30.5779
0505000100478400,Alsi,77.86471,30.5865
0505000100471900,Chichrar,77.97026,30.57752
0505000100472000,Mundhan,77.95379,30.57545
0505000100478300,Deu,77.85061,30.58514
0505000100482600,Kaha-nehra-punagh,77.90679,30.54756
0505000100481900,Amraha,77.85603,30.55937
0505000300505800,Majhara,78.13965,30.40509
0505000300500600,Bhandar Gaon,78.09538,30.40592
0505000200499000,Dhamauli,77.78821,30.40229
0505000300505600,Bhaiswargaon,78.15451,30.38352
0505000100470500,Kusyau,77.98729,30.60007
0505000100474600,Samalta Dadauli,77.8915,30.60452
0505000100478000,Kakari,77.86512,30.60636
0505000100470000,Dabara,77.95263,30.59765
0505000100475400,Mathyau,77.93851,30.59362
0505000100470600,Bhunau,77.97728,30.59711
0505000100477900,Gharana Urf Jismau,77.8442,30.60475
0505000100475200,Basaha,77.91829,30.59563
0505000100474700,Panuwa,77.90119,30.59768
0505000100475500,Lalau,77.92852,30.59481
0505000100470700,Khato,77.97096,30.59193
0505000100475100,Gadaiata,77.91059,30.59187
0505000100471300,Umau,77.98995,30.58883
0505000100471400,Khuna Alman,78.00331,30.58629
0505000100470800,Jendo,77.95814,30.58904
0505000100481400,Baitha,77.89807,30.56045
0505000100479300,Jadana,77.81515,30.58034
0505000100472900,Chila,77.98097,30.55296
0505000100486500,Dwandau,77.9724,30.51429
0505000100483100,Kalasi,77.84019,30.53449
0505000300500200,Bhitar Wali,78.05593,30.42148
0505000200490500,Kedarwala,77.82498,30.44307
0505000200488000,Khera Pahuwa,77.79836,30.44456
0505000200488200,Jamni Pur,77.77354,30.44775
0505000200488500,Mandi Gang Mewa,77.73812,30.45302
0505000200487300,Ambari Jungle,77.82982,30.47416
0505000100477800,Suryau,77.83591,30.59493
0505000100471100,Chirtad,77.97051,30.5816
0505000100478500,Sakani,77.87287,30.58871
0505000100471800,Kwasa,77.98154,30.5793
0505000100472400,Mahasasa,78.00079,30.57352
0505000100472300,Bisoi,77.98449,30.57363
0505000100479500,Dau,77.76664,30.58652
0505000100483800,Loharna,77.9343,30.56528
0505000100481000,Balanu,77.92479,30.57442
0505000100479600,Kherooa,77.74963,30.59058
0505000100480800,Bhandraul,77.90261,30.57516
0505000100478800,Parihar,77.80228,30.59664
0505000100472100,Rampur,77.95556,30.56978
0505000100472200,Sila,77.97361,30.5723
0505000100472500,Ludhera,77.99842,30.5664
0505000100479100,Pata,77.83441,30.58587
0505000100478900,Semog,77.80021,30.59109
0505000100480700,Kophati,77.88625,30.57335
0505000100480500,Pajiya,77.86146,30.57741
0505000100472700,Gadol,77.96734,30.56587
0505000100479000,Lelta,77.81977,30.58685
0505000100472600,Sariyan,77.99165,30.56212
0505000100480600,Bhugtari,77.87332,30.57211
0505000100472800,Lacchha,77.97422,30.56135
0505000100481100,Sarsona,77.91913,30.5678
0505000100483900,Khadin,77.94764,30.55998
0505000100479200,Desau,77.83175,30.57719
0505000100479400,Dimau,77.7952,30.58084
0505000100484000,Lohari,77.95961,30.55575
0505000100481500,Semaha,77.88428,30.56613
0505000100481200,Patiyana,77.91842,30.55899
0505000100481700,Dadhau,77.86021,30.5692
0505000100481300,Utail,77.90942,30.5602
0505000100480300,Thurau,77.8421,30.56985
0505000100481600,Khatar,77.87552,30.56132
0505000100479700,Atliyo,77.77698,30.57168
0505000100480200,Nichhiya,77.83087,30.56266
0505000100481800,Chapanu,77.85781,30.56395
0505000100479800,Rupau,77.79185,30.56574
0505000100484400,Chunau,77.94161,30.55258
0505000100484600,Gadaura Sakraula,77.92394,30.55021
0505000100484100,Dhiroi,77.96496,30.54999
0505000100484200,Sinauta,77.95644,30.54992
0505000100482400,Kuitha,77.88449,30.55504
0505000100484300,Khari,77.95042,30.54769
0505000100482000,Jhutaya,77.84412,30.56297
0505000100485200,Laksiyar,77.9653,30.54405
0505000100479900,Danda,77.82071,30.57054
0505000100485000,Barhait,77.942,30.54146
0505000100485300,Kenota,77.98003,30.53967
0505000100482300,Thaina,77.87517,30.55147
0505000100484500,Kamla,77.93312,30.54658
0505000100482200,Sairi,77.84918,30.5554
0505000100482900,Bijau,77.86885,30.54406
0505000100482500,Badhana,77.89116,30.54629
0505000100480000,Pihani,77.8116,30.5657
0505000100482100,Dhaira,77.83972,30.55409
0505000100485100,Luhan,77.95973,30.53839
0505000100484900,Pingiri,77.92933,30.53985
0505000100480100,Saradi,77.80762,30.55759
0505000100484700,Dhalin,77.91409,30.53805
0505000100485400,Lkhwar,77.97387,30.52846
0505000100485800,Chunho,77.93249,30.53346
0505000100484800,Munshi,77.92175,30.53468
0505000100485500,Sawara,77.95661,30.53091
0505000100485600,Ghamara Gaon,77.94366,30.53408
0505000100482700,Khani,77.89582,30.53751
0505000100482800,Kauthi Bhaundi,77.88419,30.53109
0505000100485700,Banghu,77.94369,30.52971
0505000100485900,Dindal,77.91732,30.52731
0505000200489200,Binhar,77.91208,30.49979
0505000100486100,Bagi,77.94207,30.52446
0505000100486400,Jakhnoj Bhisto,77.95731,30.522
0505000100486000,Gaski,77.92486,30.52016
0505000100486200,Bihar,77.93998,30.51834
0505000300505400,Sarauna,78.15283,30.40467
0505000200493200,Bidhauli,77.96054,30.41614
0505000300501900,Brahman Gaon,78.07798,30.39795
0505000200491100,Dharmawala,77.72629,30.41342
0505000300503500,Hariyawala Khurd,78.01369,30.37297
0505000200494500,Bishanpur,77.95596,30.36691
0505000300500500,Khala Gaon,78.09024,30.40551
0505000200495000,Karimpur,77.90368,30.41722
0505000200491500,Kunja,77.66201,30.41637
0505000200494400,Manduwala,77.94448,30.3875
0505000300510700,Mangaluwala,78.10276,30.3209
0505000300510600,Haryawala,78.09289,30.31831
0505000200499300,Donkwala,77.94179,30.31378
0505000300510200,Ladpur,78.08305,30.31395
0505000100486300,Lohari,77.94525,30.51334
0505000100483300,Vyas Bhood,77.8436,30.52617
0505000100483700,Basan,77.87486,30.5161
0505000100483400,Vyas Nahri,77.84287,30.51971
0505000100483600,Jikala,77.85055,30.51509
0505000100483200,Tilwari,77.83161,30.52406
0505000200489100,Katapatthar,77.85577,30.50874
0505000100483500,Hari Pur,77.82759,30.51416
0505000200489400,Tauli,77.87692,30.49072
0505000200486600,Dumet,77.83246,30.5033
0505000200486700,Anfield Jungle,77.8354,30.48926
0505000200489900,Dhalani,77.92885,30.46557
0505000200489300,Landha,77.89908,30.47642
0505000200490000,Koti,77.94712,30.46009
0505000200486800,Ambari Tea Co. Jungle,77.82252,30.48892
0505000200493000,Misraspatti,77.96446,30.44506
0505000200489800,Barwa,77.90657,30.46602
0505000200487600,Anfield Grant,77.76996,30.47002
0505000200487100,Mehunwala Khalsa,77.80676,30.48367
0505000200487000,Jiwan Garh,77.7941,30.4847
0505000200489700,Rudra Pur,77.87047,30.46272
0505000200487500,Bulaki Wala,77.79687,30.47494
0505000200487200,Danda Jungle,77.82254,30.47914
0505000200490100,Sorna,77.87198,30.44841
0505000300500000,Rikhauli,78.01604,30.42532
0505000200493100,Bakrana,77.98741,30.43569
0505000300500300,Kyar Kuli Bhatta,78.06908,30.43249
0505000300504800,Silla,78.19036,30.4281
0505000200493600,Kotra Kalyanpur,77.91403,30.44853
0505000200493400,Dvdhai,77.93735,30.43193
0505000200487700,Badam Wala,77.78804,30.46056
0505000300505200,Naliwala,78.1521,30.42726
0505000200487800,Bahadur Garh,77.80467,30.45949
0505000200493700,Birsani,77.92173,30.43706
0505000200487900,Prithvipur,77.79627,30.45631
0505000200490200,Horawala,77.88041,30.42621
0505000300504900,Kiwara,78.22417,30.41682
0505000200488400,Dhummipur Ganj Mewa,77.74447,30.45819
0505000200488100,Jaman Wala,77.77973,30.43962
0505000200489600,Dhartawala Khalsa,77.85038,30.46309
0505000200488700,Bentwali Mandi,77.73726,30.44834
0505000300505100,Fulet,78.17663,30.40946
0505000300503200,Chandroti,78.06593,30.37435
0505000300506500,Bandawali,78.12606,30.37337
0505000300512500,Banjarewala Mafi,78.03539,30.27212
0505000400518700,Talai,78.20033,30.27569
0505000400517900,Sangaon,78.24115,30.23774
0505000300515800,Dudhani,78.01699,30.23447
,Malta Range,77.96434,30.92906
,Devdhar Range,77.86254,30.94483
,Babar Range,77.96012,30.87793
,Rikhnad Range,77.95893,30.78633
,Kanaser Range,77.85227,30.71577
,CHAKRATA CANTT.,77.87269,30.68738
,River Range,77.85199,30.53543
,Water Body,77.71152,30.45278
,Mussorie Range,78.11429,30.43842
,Raipur Range,78.13178,30.42936
0505000200488300,Athan Bagh,77.75915,30.44139
0505000200493300,Kanswali Kothari,77.94591,30.41535
0505000200490400,Chandpur Kala,77.85664,30.43334
0505000300505900,Chamasari,78.11637,30.41436
0505000200495900,Kharakhet,77.97306,30.41082
0505000200496000,Chauki,77.98653,30.41257
0505000200498200,Chhabi Shankerpur,77.81055,30.41937
0505000200493800,Bhagwanpur Julo,77.91955,30.42465
0505000200490600,Baluwala,77.80683,30.43617
0505000300500400,Doom Gaon,78.07951,30.41245
0505000200493900,Ramshahwala,77.90928,30.42276
0505000200490300,Chandpur Khurd,77.85249,30.42138
0505000300501400,Punkal Gaon,78.06585,30.40961
0505000300501500,Kheragopiwala,78.05079,30.40853
0505000200495100,Dhoomnagar,77.8979,30.42205
0505000200494000,Jagatpur,77.91795,30.41943
0505000200495300,Kutubpur,77.87805,30.41475
0505000200495200,Binaspur,77.89112,30.4174
0505000200494100,Rampur Bhauwala,77.91807,30.41314
0505000300506300,Kairwan Karanpur,78.11576,30.39495
0505000200489000,Lakhanwala Nevat Khas,77.76742,30.42422
0505000200494200,Bhanwala,77.93033,30.41079
0505000200488900,Mirzapur Urf Dhalipur,77.69924,30.42711
0505000200490700,Baragiwala,77.75035,30.42402
0505000300505700,Karliguard,78.14523,30.39962
0505000200494900,Tilwari,77.89731,30.41225
0505000200490800,Lakhanwala Kash,77.75789,30.41961
0505000300506000,Bagradhauran,78.13322,30.3962
0505000300505000,Simiyari,78.20445,30.40091
0505000200497100,Kandhauli,77.96352,30.37556
0505000200495500,Bakhtawarpur Grant,77.90476,30.40233
0505000300501200,Salan Gaon,78.07964,30.40286
0505000200496100,Birabari,78.00547,30.39954
0505000200494700,Baronwala,77.92565,30.40356
0505000300501100,Bagral Gaon,78.08428,30.40142
0505000300501600,Sigli Wala,78.05644,30.39916
0505000300501300,Bhagwant Pur,78.07322,30.40094
0505000200494800,Rampur Khurd,77.91733,30.40445
0505000200496400,Hariyawala Kalan,77.99526,30.39455
0505000200491200,Shahpur Kalyanpur,77.70949,30.41612
0505000200495400,Abdullapur,77.88725,30.40404
0505000300501000,Kuthal Gaon,78.09044,30.40016
0505000300505500,Chamroli,78.17879,30.39093
0505000300500900,Kirsali Gaon,78.08833,30.39807
0505000200497200,Pondha,77.97858,30.37472
0505000200496500,Majhaun,77.98299,30.38499
0505000200496200,Saliyawala,78.01814,30.39206
0505000200499100,Khushal Pur,77.78261,30.40781
0505000300502600,Galajwari,78.03694,30.38506
0505000300502000,Makka Wala,78.08226,30.39503
0505000300501800,Utari Gaon,78.07024,30.39459
0505000200491400,Kunja Grant,77.67802,30.41683
0505000200491000,Parteetpur Kalyanpur,77.74828,30.40958
0505000200494600,Navgaon,77.93352,30.3954
0505000200490900,Jassowala,77.77194,30.41017
0505000200491600,Kulhan,77.64246,30.41732
0505000200491300,Aduwala,77.69336,30.41584
0505000300501700,Jamniwala,78.06377,30.39465
0505000200498300,Hakumatpur,77.83364,30.39045
0505000300502100,Danion Ka Danda,78.08668,30.3916
0505000300502300,Guniyal Gaon,78.07665,30.38836
0505000200498400,Atakfarm,77.86892,30.39733
0505000300502500,Bisht Gaon,78.05662,30.38729
0505000200496600,Dhaulas,77.99774,30.38309
0505000300506900,Chalang,78.1053,30.38329
0505000300506400,Dhanola,78.12797,30.38375
0505000200495600,Rajawala,77.89391,30.39249
0505000300502200,Malsi,78.08741,30.38038
